"","germplasmName","Stage","purdy.pedigree","Grain.test.weight...lbs.bu","Heading.time...Julian.date..JD..","North.Grain.yield...bu.ac","Plant.height.inches","South.Grain.yield...bu.ac","FHB.DON.content...ppm.","FHB.grain.incidence.....","meritSouth","DON_AdvScb20","DON_AdvScb21","DON_PrScb20","DON_PrScb21","FDK_AdvScb20","FDK_AdvScb21","FDK_ILScb22","FDK_PrScb20","FDK_PrScb21","heading_AdvHYUrb20","heading_AdvNeo21","heading_AdvScb20","heading_AdvScb21","heading_AdvUrb20","heading_AdvUrb21","heading_ILScb22","heading_PrNeo21","heading_PrScb20","heading_PrScb21","heading_PrUrb20","heading_PrUrb21","heading_YTNeo22","heading_YTUrb22","height_AdvHYUrb20","height_AdvNeo20","height_AdvNeo21","height_AdvUrb20","height_AdvUrb21","height_PrNeo20","height_PrNeo21","height_PrUrb20","height_PrUrb21","height_YTNeo22","height_YTUrb22","tw_AdvCar20","tw_AdvHYUrb20","tw_AdvNeo20","tw_AdvNeo21","tw_AdvScb20","tw_AdvStJ20","tw_AdvStj21","tw_AdvUrb20","tw_AdvUrb21","tw_PrCar20","tw_PrNeo20","tw_PrNeo21","tw_PrScb20","tw_PrStj20","tw_PrStj21","tw_PrUrb20","tw_PrUrb21","tw_YTBlv22","tw_YTNeo22","tw_YTStj22","tw_YTStp22","tw_YTUrb22","yield_AdvCar20","yield_AdvHYUrb20","yield_AdvNeo20","yield_AdvNeo21","yield_AdvStJ20","yield_AdvStj21","yield_AdvUrb20","yield_AdvUrb21","yield_PrCar20","yield_PrNeo20","yield_PrNeo21","yield_PrStj20","yield_PrStj21","yield_PrUrb20","yield_PrUrb21","yield_YTBlv22","yield_YTNeo22","yield_YTStj22","yield_YTStp22","yield_YTUrb22","sbmv22","lgiWt","sincWt","mincWt"
"26","18-22132",4,"06-14262/07-20728//12 - 8545",60.16892992138,133.170845242236,82.0783384633708,37.7434048841319,83.8413904180115,0.705132040567866,10.6132709661082,498.905826159655,NA,0.683661169574975,0.316368889199258,NA,NA,8.62832039617436,14.507842374338,5.66666666666663,NA,NA,126.64676509873,NA,133.856232756351,NA,136.494290871408,135.603365480481,NA,137,NA,135.076493084509,NA,132.7659672,134.685597,NA,NA,37.9423000651003,NA,40.1706723674937,34.5000192624543,NA,35.5507317201422,NA,39.34924574,38.95565748,NA,NA,NA,59.4095030705763,NA,NA,60.6459887019378,NA,55.7465658047794,NA,60.4289266007113,NA,58.7322186141618,59.0379180883161,NA,58.0179323041709,NA,61.50581725,62.65310493,59.08928698,61.95313857,62.87522763,NA,NA,NA,92.111182159578,NA,89.4765763612734,NA,78.6724560353156,NA,66.1651364428674,NA,90.112639849456,NA,71.8432898770127,NA,89.53354088,96.70922911,76.73950273,90.3629907,93.46646705,2.18434887445714,105,0,0
"27","18-22767",4,"07-4415/10-19464//07-24841",58.7124412518802,133.04610401144,90.0189184114615,37.9497634380658,86.1999123547951,0.747708041819719,10.2266654712345,512.451960845801,NA,0.769536823901481,0.585000000000006,NA,NA,12.1401300772522,11.0962434769983,2.99999999999998,NA,NA,127.799902093864,NA,133.485283814528,NA,136.287691862358,134.162861056401,NA,137.666666666667,NA,135.504815683467,NA,131.9925728,133.8578122,NA,NA,37.0491080799759,NA,38.8845472407149,34.0000185876836,NA,36.1239823153054,NA,41.53999933,40.88909927,NA,NA,NA,57.662533991673,NA,NA,58.0718314940926,NA,55.0621982794505,58.6604323367965,57.423852435114,NA,56.7641195777084,59.0553446064867,NA,56.6925559559818,NA,59.68317798,61.17221535,58.13005612,61.18110779,61.6060967,NA,NA,NA,93.9029280412063,NA,93.4938060356335,NA,89.8461438919381,79.5046783844751,71.8602099334211,NA,77.900973651992,NA,77.238605553497,NA,86.66151833,100.4662975,74.97459291,95.10240583,104.3954513,2.18434887445714,93,0,0
"28","18-22976",4,"07-4415/11-6543//10-21934",59.20440562282,134.778654841565,89.179072462782,39.0742971540249,85.648648544857,1.14473929003299,10.3078799370168,492.913605164663,NA,1.47745080216624,0.945000000000006,NA,NA,7.53499391985135,6.78952384314014,2.66666666666664,NA,NA,130.839472205712,NA,136.459309255954,NA,137.904708063862,135.667162244526,NA,139.666666666667,NA,138.898955589348,NA,133.3873838,134.9844073,NA,NA,41.4047576823105,NA,41.1143911843171,37.0000194740366,NA,36.4717602538764,NA,37.82724287,41.96756336,NA,NA,NA,57.8178438311505,NA,NA,58.6504259902738,NA,55.2226861139815,60.272740226018,59.247440347902,NA,58.1107136552817,58.8812455836251,NA,57.3310154328178,NA,60.30798427,61.44103879,58.8305984,61.74986918,61.44295018,NA,NA,NA,91.5381944143345,NA,93.6999853426746,NA,92.9481704678328,89.4545575187582,75.8880172143263,NA,85.8121498627997,NA,76.4840553251215,NA,80.96437731,99.62885278,71.74389188,96.62599573,98.84470253,2.43364723306496,89,0,0
"29","18-23224",4,"07-19334/07-4415//10-21934",59.778178534691,132.715593966716,85.203506780251,38.989740502931,84.2921366531178,1.12624183394489,17.7571268962616,492.050429256234,NA,0.8920099720795,1.80636888919926,NA,NA,11.0201336647685,45.1690669376996,8.33333333333329,NA,NA,125.589321170244,NA,131.836761889934,NA,134.504761460503,136.221049906097,NA,136,NA,135.207076257094,NA,132.8226694,134.4359426,NA,NA,39.5474657546178,NA,39.526572243335,36.000019743578,NA,34.8936449207981,NA,43.39190081,41.10418344,NA,NA,NA,59.0090676246518,NA,NA,60.6778562875872,NA,56.4613567354785,59.1585153372079,58.4345751063941,NA,58.6286344543484,58.6601746541571,NA,57.5861221187626,NA,59.9634275,62.30545894,59.09266189,62.30674008,62.6210644,NA,NA,NA,81.5084480587888,NA,85.7827651579595,NA,84.8877448883247,78.0917607151586,73.5327269391468,NA,78.7950617588204,NA,66.9086754697348,NA,85.51013752,102.7189206,72.99067724,98.85369898,102.3892644,2.43364723306496,102,0,0
"30","18-23760",4,"07-20743/02-19463-8//12 - 36718",58.9828223709755,134.916952419905,88.3159760630211,37.8794764781019,88.1137572543328,1.40103033860617,16.5878177474878,496.922273894739,NA,1.77777904810607,0.616368889199257,NA,NA,7.66985911095753,40.9571523812214,3.66666666666664,NA,NA,128.004443285798,NA,136.302677980963,NA,137.964129604908,137.796989444796,NA,139,NA,136.846954283585,NA,134.5207136,137.3024298,NA,NA,38.2514984189235,NA,39.0535642496164,36.0000189340367,NA,33.9258873829164,NA,40.98563124,39.45361769,NA,NA,NA,57.6135629896426,NA,NA,59.1666686376091,NA,55.6534131147451,59.3720571242338,59.2504796059819,NA,59.1465552534151,59.5680659399905,NA,57.3491747474364,NA,60.69696018,60.42271177,58.1108315,61.1993324,60.65495567,NA,NA,NA,88.4148690151258,NA,92.9144922269125,NA,86.2983524071726,87.6292801264681,78.3288739073088,NA,84.2423067511863,NA,75.1120083129426,NA,85.70988212,108.3063817,76.67632175,102.1649762,99.51253338,2.43364723306496,NA,0,0
"31","18-26037",4,"07-20728/09-22709",59.4889701786634,133.630415351886,86.7219667729942,39.1640715285006,86.171400836241,0.807975628035667,10.3573099548011,507.934680987413,NA,0.912127647725329,0.555000000000006,NA,NA,7.80239459199335,10.5790680172653,5.66666666666664,NA,NA,126.868822498002,NA,135.548162155276,NA,135.778441987869,135.033389556607,NA,139,NA,137.825494134599,NA,133.1290842,134.8391597,NA,NA,39.2130827900603,NA,41.6398790053051,37.0000202076836,NA,35.4027996858625,NA,40.45823593,42.54498202,NA,NA,NA,57.9216041334639,NA,NA,59.8730227798535,NA,56.2400808340111,NA,58.1215291904436,NA,58.4214661347217,60.697028147523,NA,57.4582076777302,NA,60.36518075,61.47599598,58.48387523,62.21810804,62.30524042,NA,NA,NA,88.9454366795735,NA,87.6551279086506,NA,80.7681652395915,NA,71.1107815878545,NA,83.5186398513805,NA,70.0273372540776,NA,84.97178625,105.6319553,75.89941671,100.0754581,104.7397163,2.68294559167278,96,0,0
"32","18-4910",4,"02-19463-8/12 - 8545",60.2794086059201,132.460146483816,86.1414116873933,37.1078273830576,82.6653544925849,0.543869863346135,6.82565881120363,501.358560483359,NA,0.595618609341701,0.265000000000006,NA,NA,3.99387585152012,8.44878697017584,1.66666666666663,NA,NA,125.667782613304,NA,133.838090296303,NA,134.842866782657,134.715235186946,NA,136,NA,134.614152553179,NA,132.3144979,133.9635814,NA,NA,38.7013529867102,NA,39.5009164660459,35.0000183940366,NA,34.985778136857,NA,38.06183133,35.87606388,NA,NA,NA,58.758903041726,NA,NA,60.8894527196361,NA,55.8168547704349,63.3664844641478,58.4415868876873,NA,59.5608918926684,60.8166181090207,NA,58.4690246566713,NA,62.10304417,62.87850274,59.66233229,62.35585769,62.31282566,NA,NA,NA,83.8073610563489,NA,85.93780023502,NA,86.2381229090173,80.893118096898,62.2290172172507,NA,85.4164328111395,NA,76.8136160097163,NA,90.79106827,96.49103725,66.5081403,95.94057641,97.14848073,2.43364723306496,90,0,0
"33","18-5737",4,"07-20743/07-4415",58.6785570492627,133.06484461366,86.0161023379752,38.4445835227395,83.5186299788166,0.726852485875662,14.0959287084454,494.97816873292,NA,0.626471592378757,0.480000000000006,NA,NA,20.4587334901094,24.4628952541415,4.33333333333329,NA,NA,127.363042302162,NA,133.475321860537,NA,135.16993913473,136.186331056004,NA,137,NA,135.318316275309,NA,132.8067816,134.3679454,NA,NA,38.9655689456002,NA,39.6215589473762,38.0000202670183,NA,34.7846521545783,NA,40.18450265,41.28030283,NA,NA,NA,56.2388573670384,NA,NA,58.9409083741071,NA,53.7747191491116,59.8470779211674,58.7389021323941,NA,57.2820403767751,59.4295350793525,NA,55.7461824433773,NA,60.0068238,60.7243839,57.77128085,61.3420374,61.83996362,NA,NA,NA,86.5077049538084,NA,83.7658300949254,NA,82.4870959081626,84.4048840903724,77.0648359927215,NA,90.1195363274862,NA,71.2776054976156,NA,88.71830194,92.97350017,66.3072673,96.09500994,103.6098654,1.93505051584932,75,0,0
"34","18-5837",4,"07-20743/12 - 14179",60.1516064140176,133.014289323701,81.9694608039924,38.7344020394318,82.05886926696,0.717720274213344,11.9007700134984,488.648439437578,NA,0.587859039567839,0.616368889199257,NA,NA,17.9792298569645,13.644509967608,3.66666666666663,NA,NA,126.78094426297,NA,133.364041485649,NA,135.09649247159,135.041352921489,NA,138,NA,137.004815683467,NA,132.5038985,134.0119115,NA,NA,39.9931216121261,NA,41.4174903847163,36.5000203424543,NA,35.6239820453054,NA,39.65321995,39.50722199,NA,NA,NA,57.6939032046688,NA,NA,60.2343103434947,NA,56.1518260513599,59.2293188045638,60.2156124451366,NA,58.9393869337884,60.6353709182972,NA,57.7354251372755,NA,61.38843881,62.6033481,59.34568819,62.53001028,63.36843983,NA,NA,NA,84.8810953660969,NA,88.5621909191805,NA,79.6289934219763,82.6347594769685,71.3461364456039,NA,84.1868038231856,NA,66.876605555459,NA,86.51459152,95.434264,68.00451146,89.05086206,97.20843018,1.43645379863367,115,0,0
"35","18-6274",4,"08-8844/12 - 7918",60.4500732545463,132.008447480658,85.3025977123308,37.6999810752663,83.9447441519927,1.05887497863393,13.5636251904172,497.990287573034,NA,1.10645088648659,1.07000000000001,NA,NA,9.92987857821337,22.834046043647,5.99999999999996,NA,NA,125.067911533257,NA,130.608917513105,NA,133.139681087897,135.344392611054,NA,135.666666666667,NA,133.846954283585,NA,132.194202,134.2754455,NA,NA,38.7421030558352,NA,39.8797904794703,32.000017583578,NA,32.9258868429164,NA,40.68620121,40.67628037,NA,NA,NA,58.5183849120287,NA,NA,60.5124351648244,NA,56.6246601635642,60.0829738037724,58.8138002632282,NA,57.6963770160284,61.1448502330636,NA,58.4631486446654,NA,62.08650329,62.89131796,59.39443455,63.05804656,63.70642184,NA,NA,NA,78.4662044597887,NA,82.1641076281598,NA,84.6108687706822,86.4027381909739,63.6417269345988,NA,75.8149768398316,NA,68.0470083065076,NA,94.86170415,106.3147459,75.7956015,94.88785959,102.6007439,2.43364723306496,100,0,0
"36","18-6852",4,"09-3264/12 - 7918",58.8112387067823,132.634564474943,89.4072954334268,34.215156344436,84.9000358145565,1.34197076468949,16.4681910228125,493.058780097965,NA,1.60613760932119,0.826368889199256,NA,NA,16.7899511904956,18.6756643870828,8.33333333333328,NA,NA,125.706088464092,NA,133.373409082973,NA,135.703362997864,134.111412946569,NA,135,NA,136.126436943055,NA,132.3013131,133.2506014,NA,NA,33.3228935157873,NA,35.8059647895026,31.0000163605275,NA,29.2065346615,NA,37.27902308,37.25376906,NA,NA,NA,57.7521329389801,NA,NA,59.6636561432276,NA,54.453357045766,60.5105068086152,57.7068381472924,NA,56.4922098283021,58.7392451341268,NA,56.7715902335114,NA,60.1860324,60.76598969,58.1210806,61.03226413,61.10916095,NA,NA,NA,85.8359138414587,NA,95.5657921829837,NA,85.1613407792866,81.6927647984672,58.5784265981263,NA,81.8318038185623,NA,71.1222256532871,NA,89.83190918,109.063482,69.51648244,92.40678434,110.6370635,1.68575215724149,101,0,0
"37","18-7928",4,"10-19464/12 - 14179",59.8539992496321,133.463189683767,88.3373497146093,36.1803703602085,86.1541787358843,0.890812704108505,13.2289644001677,505.354834765485,NA,0.675376278671742,1.22500000000001,NA,NA,17.839128424149,17.6550651307318,3.99999999999996,NA,NA,126.598231440448,NA,133.609131749971,NA,136.663309244117,136.237817894143,NA,138,NA,136.135672249562,NA,133.051694,134.8123545,NA,NA,37.5785503391937,NA,37.7838523057372,34.5000181240367,NA,32.8867115878984,NA,38.04811354,34.4997615,NA,NA,NA,58.5611879332843,NA,NA,60.2847870075026,NA,54.5228292584927,59.5625421246993,59.9363055785593,NA,57.4892086964017,59.3634650512699,NA,58.4268373610143,NA,60.85305344,62.41143764,58.70686249,62.2830639,62.55971086,NA,NA,NA,88.1778662444924,NA,84.8877112155509,NA,89.2579197909229,83.3903784216477,73.8114455617799,NA,83.0819736621633,NA,71.0728748366292,NA,89.63777593,101.488649,74.73277209,101.4475184,104.8532278,2.18434887445714,98,0,0
"38","18-7943",4,"10-19464/12 - 14179",59.5657599123442,132.5732301844,85.2477763247418,35.5799149224103,81.8806656879699,1.17136168735557,18.9732546665091,478.018599219593,NA,0.947015876883716,1.51000000000001,NA,NA,12.7962067281382,28.7543446679514,16.6666666666666,NA,NA,125.606236736975,NA,131.401781575991,NA,135.302868647329,136.08802700206,NA,136.666666666667,NA,135.114212100577,NA,132.6263629,133.6381771,NA,NA,35.5728036007663,NA,37.0718821242959,35.0000187988073,NA,31.8636225408445,NA,35.91900028,37.94631574,NA,NA,NA,57.9041745250927,NA,NA,60.2275101466405,NA,55.2542392967331,58.8749043366875,60.239400495887,NA,57.6963770160284,59.7252636821646,NA,56.9241633747633,NA,61.00902645,61.16506453,58.70212257,61.63566104,62.60246397,NA,NA,NA,83.5309115070728,NA,86.0315150174612,NA,85.1792286705992,73.381787322652,74.0038720753497,NA,83.5186398513806,NA,68.3432037823875,NA,85.47199758,86.6777945,71.53604387,93.36759256,103.2825318,1.68575215724149,101,0,0
"39","18-842",4,"KY02C-3005-25/11-26844",58.7636476344516,132.425968165848,88.9549390463863,38.4975920557886,85.3873320800197,0.72014631367583,11.3254171302401,511.011330276302,NA,0.63355039786255,0.536368889199257,NA,NA,4.86026272652001,28.344877299266,4.66666666666663,NA,NA,125.340759403858,NA,132.100722346706,NA,134.105164874403,136.361633339683,NA,136.333333333333,NA,134.055032935523,NA,133.0407682,133.9701313,NA,NA,38.9779841507407,NA,39.2087500933889,36.0000189340366,NA,34.6996053786003,NA,41.09529215,42.63449632,NA,NA,NA,56.7346187806039,NA,NA,59.1868415414892,NA,54.2087622619525,60.2971869227276,57.398717710278,NA,57.0748720571484,59.4461096074017,NA,56.6286902198837,NA,60.32760464,61.17626668,58.25810502,60.36702968,61.89870207,NA,NA,NA,85.3401489355325,NA,89.5476134365663,NA,85.5790206110832,85.3468787688738,62.7000172181754,NA,77.7366183181624,NA,70.3409250179075,NA,88.95004159,102.4442215,76.43571517,97.08840956,110.7582418,2.18434887445714,76,0,0
"40","18-9724",4,"11-6543/12 - 36718",59.8370996990932,132.889580234313,84.6284959117248,35.9506750617805,81.0945888481781,1.10625594995288,13.5583754014026,476.524946150914,NA,1.37371458458603,0.720000000000006,NA,NA,9.14099426890034,31.2021045806902,2.66666666666663,NA,NA,126.499642229335,NA,134.294904709478,NA,135.332700088979,135.489041849867,NA,135.333333333333,NA,135.147897092041,NA,132.5601265,134.4818063,NA,NA,37.1264101252268,NA,37.041049760608,33.000018123578,NA,32.7296250585539,NA,37.63997245,37.74682816,NA,NA,NA,58.6669399327427,NA,NA,60.1755439373985,NA,56.4790513766683,62.3109578179358,59.1693238467891,NA,57.2820403767751,58.5968425221977,NA,58.4520260154273,NA,60.97105145,61.54125064,59.44531881,62.0556029,62.06970411,NA,NA,NA,81.5222519399306,NA,87.3032694956463,NA,79.3889471164275,86.9002496648757,65.5257269382974,NA,78.5972032329904,NA,72.9098967056795,NA,74.6792239,96.97416574,76.57521987,89.79794562,101.1335457,1.93505051584932,109,0,0
"41","18MSFRS-18",4,"unknown",59.4301923677328,134.947094916692,95.1965951154171,37.1605319564053,89.0912729009851,0.924504175527662,11.187443290207,514.435359401815,NA,1.04248930670358,0.546368889199257,NA,NA,11.3241021135586,14.236962867675,2.99999999999997,NA,NA,131.625081315335,NA,135.905382334904,NA,137.021756612717,136.963582796437,NA,139.333333333333,NA,139.00829245906,NA,133.4573665,135.8348332,NA,NA,36.863151344341,NA,40.0639944709049,34.0000181070183,NA,34.8335558054281,NA,38.06152748,38.84276893,NA,NA,NA,57.9594023631091,NA,NA,58.9394355566076,NA,55.3398152033232,59.0884461237135,59.6158603124284,NA,57.4892086964017,59.1801275201867,NA,57.4365232837792,NA,61.58296253,61.24157462,58.02187603,62.72098928,61.69775549,NA,NA,NA,93.2489075749859,NA,99.8817941503659,NA,94.5167917523976,96.1073809298512,81.7748359870984,NA,81.1636398467573,NA,85.4790657849642,NA,93.91567484,100.4015256,72.02684364,98.70499776,106.731164,4.17873574331972,83,0,0
"42","19-10123",3,"12-8512/13-23870",58.8899711881389,131.618678086347,87.7960404724409,38.0689530620801,85.6759794721114,0.641834301537747,10.4550135626653,519.037329014614,NA,NA,NA,0.504900084150014,NA,NA,15.7993462517267,NA,9.19244087493339,NA,NA,NA,NA,NA,NA,133.606749999257,124.989524709043,NA,131.677368864879,NA,132.509948941463,131.9520665,133.9324885,NA,NA,NA,NA,NA,NA,39.3621918733668,NA,40.8895692778746,39.43508272,39.42576246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.2731688263144,NA,NA,59.3215509149396,NA,54.8390922341198,60.37111882,60.85092942,58.24901693,60.8493822,62.10551175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87.0424201007504,NA,82.4582077944995,NA,85.9323984401299,98.78030744,110.8877551,74.8168237,86.93350261,103.9771195,2.18434887445714,0,0,32.5
"43","19-10136",3,"12-8512/13-23870",60.0793936835302,132.926953267305,80.0342934243317,38.3413406852411,80.2652651167854,0.853669137868742,13.7820003782032,475.630498328786,NA,NA,NA,0.737462141554968,NA,NA,12.9872193993511,NA,17.0236856167065,NA,NA,NA,NA,NA,NA,135.449493115665,128.080184158817,NA,134.328774106865,NA,134.936795384944,132.7890144,134.0567319,NA,NA,NA,NA,NA,NA,39.0454787884816,NA,41.9447583565669,40.4157278,37.79948239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.0364651826677,NA,NA,60.7099555739727,NA,56.4321715642078,62.00101352,62.08085416,59.64903548,62.43574754,62.59603302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86.4546187075416,NA,86.3961063104422,NA,75.38234304507,88.42691742,89.80307133,67.03694497,89.95239444,95.03969531,2.18434887445714,0,0,31.36
"44","19-10142",3,"12-8512/13-23870",60.052906347822,132.987679472412,81.0187199491499,36.6422874757626,81.0847082753324,0.803453768318919,9.01131179053083,483.788373165321,NA,NA,NA,0.780900244853623,NA,NA,7.93826601981695,NA,6.31921923629848,NA,NA,NA,NA,NA,NA,135.897526902573,128.143725681653,NA,133.577646960515,NA,135.145226736496,133.2310376,133.7133626,NA,NA,NA,NA,NA,NA,36.8168154733593,NA,40.243178412872,38.28187421,36.01638803,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.7734787027965,NA,NA,60.4766508635752,NA,55.995784283567,61.75393875,62.40705583,59.9524075,62.70020607,62.93021453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80.2726831839704,NA,83.4667214841757,NA,79.4163853179771,88.59289921,97.3221461,76.22766295,92.53905098,93.09305786,2.18434887445714,0,0,32.23
"45","19-10151",3,"12-8512/13-23870",60.2348580990904,133.485095705819,82.721138513105,37.9504141471858,82.5453550394849,0.861834129434358,11.524862339933,486.659012782698,NA,NA,NA,0.805828728587362,NA,NA,22.239659306447,NA,4.42649312619594,NA,NA,NA,NA,NA,NA,136.518776587119,127.75561276723,NA,135.320723200732,NA,135.995791100758,133.1717078,134.8658124,NA,NA,NA,NA,NA,NA,39.6958691167287,NA,41.9200473931537,37.75755827,39.88413264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.9366464890173,NA,NA,60.4642521207565,NA,56.306547589311,62.79754321,62.16694682,60.15803108,62.529071,63.09512346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87.5137739153026,NA,82.1410662924672,NA,76.7127526649219,102.0886453,92.58498563,80.07525684,87.5431936,98.21755642,2.18434887445714,0,0,31.49
"46","19-10168",3,"12-8545/12-14179",60.1876155906601,134.205310025036,83.1276938645738,38.3653638359099,79.9777153301304,0.885108169154575,12.4932677979212,467.282083954611,NA,NA,NA,0.816577519109332,NA,NA,21.2434611961281,NA,7.55182137155546,NA,NA,NA,NA,NA,NA,136.60514992106,129.946386232028,NA,135.111113739677,NA,136.5247313185,134.1349484,135.1798523,NA,NA,NA,NA,NA,NA,38.1377422493393,NA,41.3116142736597,39.17568423,40.83531044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.8980321472127,NA,NA,61.1358088525639,NA,56.71773212606,61.55833273,62.06192504,59.70909445,62.76577362,63.0225885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.5767823927366,NA,87.0506562173279,NA,85.6113693462687,93.32163204,93.23239233,67.48532195,88.76970005,95.31330905,2.68294559167278,0,0,32.15
"47","19-10173",3,"12-8512/13-23870",60.3953449902299,132.88698153202,80.022860873349,39.0675628557106,78.8177018642412,0.843817039193222,11.5459736400705,469.318182017551,NA,NA,NA,0.778483279071335,NA,NA,12.6681022059249,NA,10.5263164787849,NA,NA,NA,NA,NA,NA,135.014700584282,125.960451053734,NA,133.98181938375,NA,135.100420484376,132.5118173,134.6728152,NA,NA,NA,NA,NA,NA,39.7083228352006,NA,42.7800909250548,40.55915647,40.0872887,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.6204489092196,NA,NA,60.7343625158776,NA,56.5746980176981,62.20630344,62.62179599,60.23126171,63.11932497,62.51457664,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84.3112121759691,NA,80.8374300168403,NA,80.3557151355139,87.37116291,93.15188407,71.0278793,82.95539734,92.935363,2.68294559167278,0,0,31.2
"48","19-10236",3,"12-8545/13-20375",59.7485907279658,132.318741391207,76.9846396095758,38.5337255558622,78.3898616113803,0.62961460254351,8.36193073864244,475.410039837177,NA,NA,NA,0.538162268045162,NA,NA,10.3416646030334,NA,6.24935250104207,NA,NA,NA,NA,NA,NA,135.692146585346,125.658800352471,NA,134.32061903255,NA,134.111880448112,132.0982456,134.1771728,NA,NA,NA,NA,NA,NA,39.8837135888175,NA,40.1176659638435,40.57119829,40.6562808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.8446483571246,NA,NA,60.5345620995995,NA,55.7413595396521,62.04997771,62.18190002,58.89363544,62.17475454,62.52943003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77.1961442254576,NA,74.7073897193122,NA,85.5756565022727,95.79645265,92.31104109,75.35677868,81.21524013,85.44445489,2.93224395028061,0,0,31.65
"49","19-11163",3,"12-28257/GA081628-G23",59.5953254140322,131.298063864342,83.0838484865833,39.0219741620181,82.686350848844,0.47090361287081,7.82941994684051,508.440305414552,NA,NA,NA,0.313595524686434,NA,NA,15.1218137766825,NA,4.80369443976709,NA,NA,NA,NA,NA,NA,134.798032869464,124.768855722416,NA,130.427610775039,NA,133.447178820384,130.3286312,133.0255319,NA,NA,NA,NA,NA,NA,40.3955908090387,NA,41.7828419975024,40.21357233,42.30111235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.8645883555771,NA,NA,60.3143927561043,NA,55.6916113434593,60.63292226,62.38080056,58.69973066,61.49650378,62.51232832,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77.976706053991,NA,86.5077296961026,NA,86.3882741282827,91.04974706,99.42332944,72.82222435,95.642932,94.32992397,1.93505051584932,0,0,30.94
