"","plot_name","seedlot_name","accession_name","operator_name","amount","weight.g.","plot_number","row","range","harvest_seq","action"
"1","SI_Urb_22-1","SI_Urb_22-1","2020-528","Jessica Rutkoski",NA,0,1,1,1,1,"KEEP"
"2","SI_Urb_22-2","SI_Urb_22-2","2020-571","Jessica Rutkoski",NA,0,2,1,2,2,"KEEP"
"3","SI_Urb_22-3","SI_Urb_22-3","2020-602","Jessica Rutkoski",NA,0,3,1,3,3,"KEEP"
"4","SI_Urb_22-4","SI_Urb_22-4","2020-850","Jessica Rutkoski",NA,0,4,1,4,4,"KEEP"
"5","SI_Urb_22-5","SI_Urb_22-5","2020-927","Jessica Rutkoski",NA,0,5,1,5,5,"KEEP"
"6","SI_Urb_22-6","SI_Urb_22-6","2020-1128","Jessica Rutkoski",NA,0,6,1,6,6,"KEEP"
"7","SI_Urb_22-7","SI_Urb_22-7","2020-1149","Jessica Rutkoski",NA,0,7,1,7,7,"KEEP"
"8","SI_Urb_22-8","SI_Urb_22-8","2020-1314","Jessica Rutkoski",NA,0,8,1,8,8,"KEEP"
"9","SI_Urb_22-9","SI_Urb_22-9","2020-1362","Jessica Rutkoski",NA,0,9,1,9,9,"KEEP"
"10","SI_Urb_22-10","SI_Urb_22-10","2020-1511","Jessica Rutkoski",NA,0,10,1,10,10,"KEEP"
"11","SI_Urb_22-11","SI_Urb_22-11","2020-1534","Jessica Rutkoski",NA,0,11,1,11,11,"KEEP"
"12","SI_Urb_22-12","SI_Urb_22-12","2020-1578","Jessica Rutkoski",NA,0,12,1,12,12,"KEEP"
"13","SI_Urb_22-13","SI_Urb_22-13","2020-1643","Jessica Rutkoski",NA,0,13,1,13,13,"KEEP"
"14","SI_Urb_22-14","SI_Urb_22-14","2020-1739","Jessica Rutkoski",NA,0,14,1,14,14,"KEEP"
"15","SI_Urb_22-15","SI_Urb_22-15","2020-1747","Jessica Rutkoski",NA,0,15,1,15,15,"KEEP"
"16","SI_Urb_22-16","SI_Urb_22-16","2020-1759","Jessica Rutkoski",NA,0,16,1,16,16,"KEEP"
"17","SI_Urb_22-17","SI_Urb_22-17","2020-1761","Jessica Rutkoski",NA,0,17,1,17,17,"KEEP"
"18","SI_Urb_22-18","SI_Urb_22-18","2020-1842","Jessica Rutkoski",NA,0,18,1,18,18,"KEEP"
"19","SI_Urb_22-19","SI_Urb_22-19","2020-1847","Jessica Rutkoski",NA,0,19,1,19,19,"KEEP"
"20","SI_Urb_22-20","SI_Urb_22-20","2020-1862","Jessica Rutkoski",NA,0,20,1,20,20,"KEEP"
"21","SI_Urb_22-21","SI_Urb_22-21","2020-1865","Jessica Rutkoski",NA,0,21,1,21,21,"KEEP"
"22","SI_Urb_22-22","SI_Urb_22-22","2020-1908","Jessica Rutkoski",NA,0,22,1,22,22,"KEEP"
"23","SI_Urb_22-23","SI_Urb_22-23","2020-1919","Jessica Rutkoski",NA,0,23,1,23,23,"KEEP"
"24","SI_Urb_22-24","SI_Urb_22-24","2020-1956","Jessica Rutkoski",NA,0,24,1,24,24,"KEEP"
"25","SI_Urb_22-25","SI_Urb_22-25","2020-2010","Jessica Rutkoski",NA,0,25,1,25,25,"KEEP"
"26","SI_Urb_22-26","SI_Urb_22-26","2020-2032","Jessica Rutkoski",NA,0,26,1,26,26,"KEEP"
"27","SI_Urb_22-27","SI_Urb_22-27","2020-2034","Jessica Rutkoski",NA,0,27,1,27,27,"KEEP"
"28","SI_Urb_22-28","SI_Urb_22-28","2020-2037","Jessica Rutkoski",NA,0,28,1,28,28,"KEEP"
"29","SI_Urb_22-29","SI_Urb_22-29","2020-2068","Jessica Rutkoski",NA,0,29,1,29,29,"KEEP"
"30","SI_Urb_22-30","SI_Urb_22-30","2020-2101","Jessica Rutkoski",NA,0,30,1,30,30,"KEEP"
"31","SI_Urb_22-1411","SI_Urb_22-1411","IL2021-15944","Jessica Rutkoski",NA,0,1411,48,30,31,"DISCARD"
"32","SI_Urb_22-1412","SI_Urb_22-1412","IL2021-41344","Jessica Rutkoski",NA,0,1412,48,29,32,"KEEP"
"33","SI_Urb_22-1413","SI_Urb_22-1413","IL2021-31473","Jessica Rutkoski",NA,0,1413,48,28,33,"DISCARD"
"34","SI_Urb_22-1414","SI_Urb_22-1414","IL2021-40930","Jessica Rutkoski",NA,0,1414,48,27,34,"DISCARD"
"35","SI_Urb_22-1415","SI_Urb_22-1415","IL2021-40753","Jessica Rutkoski",NA,0,1415,48,26,35,"KEEP"
"36","SI_Urb_22-1416","SI_Urb_22-1416","IL2021-43938","Jessica Rutkoski",NA,0,1416,48,25,36,"KEEP"
"37","SI_Urb_22-1417","SI_Urb_22-1417","IL2021-42346","Jessica Rutkoski",NA,0,1417,48,24,37,"DISCARD"
"38","SI_Urb_22-1418","SI_Urb_22-1418","IL2021-43324","Jessica Rutkoski",NA,0,1418,48,23,38,"DISCARD"
"39","SI_Urb_22-1419","SI_Urb_22-1419","IL2021-42618","Jessica Rutkoski",NA,0,1419,48,22,39,"KEEP"
"40","SI_Urb_22-1420","SI_Urb_22-1420","IL2021-40042","Jessica Rutkoski",NA,0,1420,48,21,40,"DISCARD"
"41","SI_Urb_22-1421","SI_Urb_22-1421","IL2021-43257","Jessica Rutkoski",NA,0,1421,48,20,41,"DISCARD"
"42","SI_Urb_22-1422","SI_Urb_22-1422","IL2021-47112","Jessica Rutkoski",NA,0,1422,48,19,42,"DISCARD"
"43","SI_Urb_22-1423","SI_Urb_22-1423","IL2021-269","Jessica Rutkoski",NA,0,1423,48,18,43,"DISCARD"
"44","SI_Urb_22-1424","SI_Urb_22-1424","IL2021-43341","Jessica Rutkoski",NA,0,1424,48,17,44,"DISCARD"
"45","SI_Urb_22-1425","SI_Urb_22-1425","IL2021-41349","Jessica Rutkoski",NA,0,1425,48,16,45,"DISCARD"
"46","SI_Urb_22-1426","SI_Urb_22-1426","IL2021-44653","Jessica Rutkoski",NA,0,1426,48,15,46,"DISCARD"
"47","SI_Urb_22-1427","SI_Urb_22-1427","IL2021-15934","Jessica Rutkoski",NA,0,1427,48,14,47,"DISCARD"
"48","SI_Urb_22-1428","","FILL","Jessica Rutkoski",NA,0,1428,48,13,48,"DISCARD"
"49","SI_Urb_22-1429","","FILL","Jessica Rutkoski",NA,0,1429,48,12,49,"DISCARD"
"50","SI_Urb_22-1430","","FILL","Jessica Rutkoski",NA,0,1430,48,11,50,"DISCARD"
"51","SI_Urb_22-1431","","FILL","Jessica Rutkoski",NA,0,1431,48,10,51,"DISCARD"
"52","SI_Urb_22-1432","","FILL","Jessica Rutkoski",NA,0,1432,48,9,52,"DISCARD"
"53","SI_Urb_22-1433","","FILL","Jessica Rutkoski",NA,0,1433,48,8,53,"DISCARD"
"54","SI_Urb_22-1434","","FILL","Jessica Rutkoski",NA,0,1434,48,7,54,"DISCARD"
"55","SI_Urb_22-1435","","FILL","Jessica Rutkoski",NA,0,1435,48,6,55,"DISCARD"
"56","SI_Urb_22-1436","","FILL","Jessica Rutkoski",NA,0,1436,48,5,56,"DISCARD"
"57","SI_Urb_22-1437","","FILL","Jessica Rutkoski",NA,0,1437,48,4,57,"DISCARD"
"58","SI_Urb_22-1438","","FILL","Jessica Rutkoski",NA,0,1438,48,3,58,"DISCARD"
"59","SI_Urb_22-1439","","FILL","Jessica Rutkoski",NA,0,1439,48,2,59,"DISCARD"
"60","SI_Urb_22-1440","","FILL","Jessica Rutkoski",NA,0,1440,48,1,60,"DISCARD"
"61","SI_Urb_22-60","SI_Urb_22-60","2020-5361","Jessica Rutkoski",NA,0,60,2,1,61,"KEEP"
"62","SI_Urb_22-59","SI_Urb_22-59","2020-5315","Jessica Rutkoski",NA,0,59,2,2,62,"KEEP"
"63","SI_Urb_22-58","SI_Urb_22-58","2020-5308","Jessica Rutkoski",NA,0,58,2,3,63,"KEEP"
"64","SI_Urb_22-57","SI_Urb_22-57","2020-5258","Jessica Rutkoski",NA,0,57,2,4,64,"KEEP"
"65","SI_Urb_22-56","SI_Urb_22-56","2020-5250","Jessica Rutkoski",NA,0,56,2,5,65,"KEEP"
"66","SI_Urb_22-55","SI_Urb_22-55","2020-5238","Jessica Rutkoski",NA,0,55,2,6,66,"KEEP"
"67","SI_Urb_22-54","SI_Urb_22-54","2020-5056","Jessica Rutkoski",NA,0,54,2,7,67,"KEEP"
"68","SI_Urb_22-53","SI_Urb_22-53","2020-4951","Jessica Rutkoski",NA,0,53,2,8,68,"KEEP"
"69","SI_Urb_22-52","SI_Urb_22-52","2020-4907","Jessica Rutkoski",NA,0,52,2,9,69,"KEEP"
"70","SI_Urb_22-51","SI_Urb_22-51","2020-4878","Jessica Rutkoski",NA,0,51,2,10,70,"KEEP"
"71","SI_Urb_22-50","SI_Urb_22-50","2020-4869","Jessica Rutkoski",NA,0,50,2,11,71,"KEEP"
"72","SI_Urb_22-49","SI_Urb_22-49","2020-4337","Jessica Rutkoski",NA,0,49,2,12,72,"KEEP"
"73","SI_Urb_22-48","SI_Urb_22-48","2020-3744","Jessica Rutkoski",NA,0,48,2,13,73,"KEEP"
"74","SI_Urb_22-47","SI_Urb_22-47","2020-3614","Jessica Rutkoski",NA,0,47,2,14,74,"KEEP"
"75","SI_Urb_22-46","SI_Urb_22-46","2020-3607","Jessica Rutkoski",NA,0,46,2,15,75,"KEEP"
"76","SI_Urb_22-45","SI_Urb_22-45","2020-3530","Jessica Rutkoski",NA,0,45,2,16,76,"KEEP"
"77","SI_Urb_22-44","SI_Urb_22-44","2020-3234","Jessica Rutkoski",NA,0,44,2,17,77,"KEEP"
"78","SI_Urb_22-43","SI_Urb_22-43","2020-3211","Jessica Rutkoski",NA,0,43,2,18,78,"KEEP"
"79","SI_Urb_22-42","SI_Urb_22-42","2020-3205","Jessica Rutkoski",NA,0,42,2,19,79,"KEEP"
"80","SI_Urb_22-41","SI_Urb_22-41","2020-2864","Jessica Rutkoski",NA,0,41,2,20,80,"KEEP"
"81","SI_Urb_22-40","SI_Urb_22-40","2020-2775","Jessica Rutkoski",NA,0,40,2,21,81,"KEEP"
"82","SI_Urb_22-39","SI_Urb_22-39","2020-2770","Jessica Rutkoski",NA,0,39,2,22,82,"KEEP"
"83","SI_Urb_22-38","SI_Urb_22-38","2020-2749","Jessica Rutkoski",NA,0,38,2,23,83,"KEEP"
"84","SI_Urb_22-37","SI_Urb_22-37","2020-2615","Jessica Rutkoski",NA,0,37,2,24,84,"KEEP"
"85","SI_Urb_22-36","SI_Urb_22-36","2020-2403","Jessica Rutkoski",NA,0,36,2,25,85,"KEEP"
"86","SI_Urb_22-35","SI_Urb_22-35","2020-2335","Jessica Rutkoski",NA,0,35,2,26,86,"KEEP"
"87","SI_Urb_22-34","SI_Urb_22-34","2020-2334","Jessica Rutkoski",NA,0,34,2,27,87,"KEEP"
"88","SI_Urb_22-33","SI_Urb_22-33","2020-2330","Jessica Rutkoski",NA,0,33,2,28,88,"KEEP"
"89","SI_Urb_22-32","SI_Urb_22-32","2020-2318","Jessica Rutkoski",NA,0,32,2,29,89,"KEEP"
"90","SI_Urb_22-31","SI_Urb_22-31","2020-2310","Jessica Rutkoski",NA,0,31,2,30,90,"KEEP"
"91","SI_Urb_22-1410","SI_Urb_22-1410","IL2021-758","Jessica Rutkoski",NA,0,1410,47,30,91,"DISCARD"
"92","SI_Urb_22-1409","SI_Urb_22-1409","IL2021-115","Jessica Rutkoski",NA,0,1409,47,29,92,"DISCARD"
"93","SI_Urb_22-1408","SI_Urb_22-1408","IL2021-6868","Jessica Rutkoski",NA,0,1408,47,28,93,"DISCARD"
"94","SI_Urb_22-1407","SI_Urb_22-1407","IL2021-47129","Jessica Rutkoski",NA,0,1407,47,27,94,"DISCARD"
"95","SI_Urb_22-1406","SI_Urb_22-1406","IL2021-16473","Jessica Rutkoski",NA,0,1406,47,26,95,"KEEP"
"96","SI_Urb_22-1405","SI_Urb_22-1405","IL2021-27145","Jessica Rutkoski",NA,0,1405,47,25,96,"DISCARD"
"97","SI_Urb_22-1404","SI_Urb_22-1404","IL2021-43177","Jessica Rutkoski",NA,0,1404,47,24,97,"KEEP"
"98","SI_Urb_22-1403","SI_Urb_22-1403","IL2021-43877","Jessica Rutkoski",NA,0,1403,47,23,98,"KEEP"
"99","SI_Urb_22-1402","SI_Urb_22-1402","IL2021-42045","Jessica Rutkoski",NA,0,1402,47,22,99,"DISCARD"
"100","SI_Urb_22-1401","SI_Urb_22-1401","IL2021-43972","Jessica Rutkoski",NA,0,1401,47,21,100,"KEEP"
"101","SI_Urb_22-1400","SI_Urb_22-1400","IL2021-8729","Jessica Rutkoski",NA,0,1400,47,20,101,"KEEP"
"102","SI_Urb_22-1399","SI_Urb_22-1399","IL2021-5801","Jessica Rutkoski",NA,0,1399,47,19,102,"DISCARD"
"103","SI_Urb_22-1398","SI_Urb_22-1398","IL2021-46024","Jessica Rutkoski",NA,0,1398,47,18,103,"DISCARD"
"104","SI_Urb_22-1397","SI_Urb_22-1397","IL2021-46009","Jessica Rutkoski",NA,0,1397,47,17,104,"DISCARD"
"105","SI_Urb_22-1396","SI_Urb_22-1396","IL2021-44721","Jessica Rutkoski",NA,0,1396,47,16,105,"DISCARD"
"106","SI_Urb_22-1395","SI_Urb_22-1395","IL2021-43265","Jessica Rutkoski",NA,0,1395,47,15,106,"KEEP"
"107","SI_Urb_22-1394","SI_Urb_22-1394","IL2021-45112","Jessica Rutkoski",NA,0,1394,47,14,107,"DISCARD"
"108","SI_Urb_22-1393","SI_Urb_22-1393","IL2021-44565","Jessica Rutkoski",NA,0,1393,47,13,108,"DISCARD"
"109","SI_Urb_22-1392","SI_Urb_22-1392","IL2021-47147","Jessica Rutkoski",NA,0,1392,47,12,109,"DISCARD"
"110","SI_Urb_22-1391","SI_Urb_22-1391","IL2021-44005","Jessica Rutkoski",NA,0,1391,47,11,110,"KEEP"
"111","SI_Urb_22-1390","SI_Urb_22-1390","IL2021-8477","Jessica Rutkoski",NA,0,1390,47,10,111,"DISCARD"
"112","SI_Urb_22-1389","SI_Urb_22-1389","IL2021-8468","Jessica Rutkoski",NA,0,1389,47,9,112,"DISCARD"
"113","SI_Urb_22-1388","SI_Urb_22-1388","IL2021-23464","Jessica Rutkoski",NA,0,1388,47,8,113,"KEEP"
"114","SI_Urb_22-1387","SI_Urb_22-1387","IL2021-42149","Jessica Rutkoski",NA,0,1387,47,7,114,"DISCARD"
"115","SI_Urb_22-1386","SI_Urb_22-1386","IL2021-45901","Jessica Rutkoski",NA,0,1386,47,6,115,"DISCARD"
"116","SI_Urb_22-1385","SI_Urb_22-1385","IL2021-46013","Jessica Rutkoski",NA,0,1385,47,5,116,"KEEP"
"117","SI_Urb_22-1384","SI_Urb_22-1384","IL2021-45957","Jessica Rutkoski",NA,0,1384,47,4,117,"KEEP"
"118","SI_Urb_22-1383","SI_Urb_22-1383","IL2021-45950","Jessica Rutkoski",NA,0,1383,47,3,118,"DISCARD"
"119","SI_Urb_22-1382","SI_Urb_22-1382","IL2021-19808","Jessica Rutkoski",NA,0,1382,47,2,119,"KEEP"
"120","SI_Urb_22-1381","SI_Urb_22-1381","IL2021-1141","Jessica Rutkoski",NA,0,1381,47,1,120,"DISCARD"
"121","SI_Urb_22-61","SI_Urb_22-61","2020-5369","Jessica Rutkoski",NA,0,61,3,1,121,"KEEP"
"122","SI_Urb_22-62","SI_Urb_22-62","2020-5376","Jessica Rutkoski",NA,0,62,3,2,122,"KEEP"
"123","SI_Urb_22-63","SI_Urb_22-63","2020-5416","Jessica Rutkoski",NA,0,63,3,3,123,"KEEP"
"124","SI_Urb_22-64","SI_Urb_22-64","2020-5533","Jessica Rutkoski",NA,0,64,3,4,124,"KEEP"
"125","SI_Urb_22-65","SI_Urb_22-65","2020-5541","Jessica Rutkoski",NA,0,65,3,5,125,"KEEP"
"126","SI_Urb_22-66","SI_Urb_22-66","2020-5545","Jessica Rutkoski",NA,0,66,3,6,126,"KEEP"
"127","SI_Urb_22-67","SI_Urb_22-67","2020-5827","Jessica Rutkoski",NA,0,67,3,7,127,"KEEP"
"128","SI_Urb_22-68","SI_Urb_22-68","2020-5871","Jessica Rutkoski",NA,0,68,3,8,128,"KEEP"
"129","SI_Urb_22-69","SI_Urb_22-69","2020-6010","Jessica Rutkoski",NA,0,69,3,9,129,"KEEP"
"130","SI_Urb_22-70","SI_Urb_22-70","2020-6103","Jessica Rutkoski",NA,0,70,3,10,130,"KEEP"
"131","SI_Urb_22-71","SI_Urb_22-71","2020-6116","Jessica Rutkoski",NA,0,71,3,11,131,"KEEP"
"132","SI_Urb_22-72","SI_Urb_22-72","2020-6117","Jessica Rutkoski",NA,0,72,3,12,132,"KEEP"
"133","SI_Urb_22-73","SI_Urb_22-73","2020-6148","Jessica Rutkoski",NA,0,73,3,13,133,"KEEP"
"134","SI_Urb_22-74","SI_Urb_22-74","2020-6154","Jessica Rutkoski",NA,0,74,3,14,134,"KEEP"
"135","SI_Urb_22-75","SI_Urb_22-75","2020-6171","Jessica Rutkoski",NA,0,75,3,15,135,"KEEP"
"136","SI_Urb_22-76","SI_Urb_22-76","2020-6201","Jessica Rutkoski",NA,0,76,3,16,136,"KEEP"
"137","SI_Urb_22-77","SI_Urb_22-77","2020-6205","Jessica Rutkoski",NA,0,77,3,17,137,"KEEP"
"138","SI_Urb_22-78","SI_Urb_22-78","2020-6223","Jessica Rutkoski",NA,0,78,3,18,138,"KEEP"
"139","SI_Urb_22-79","SI_Urb_22-79","2020-6254","Jessica Rutkoski",NA,0,79,3,19,139,"KEEP"
"140","SI_Urb_22-80","SI_Urb_22-80","2020-6335","Jessica Rutkoski",NA,0,80,3,20,140,"KEEP"
"141","SI_Urb_22-81","SI_Urb_22-81","2020-6415","Jessica Rutkoski",NA,0,81,3,21,141,"KEEP"
"142","SI_Urb_22-82","SI_Urb_22-82","2020-6435","Jessica Rutkoski",NA,0,82,3,22,142,"KEEP"
"143","SI_Urb_22-83","SI_Urb_22-83","2020-6453","Jessica Rutkoski",NA,0,83,3,23,143,"KEEP"
"144","SI_Urb_22-84","SI_Urb_22-84","2020-6633","Jessica Rutkoski",NA,0,84,3,24,144,"KEEP"
"145","SI_Urb_22-85","SI_Urb_22-85","2020-6909","Jessica Rutkoski",NA,0,85,3,25,145,"KEEP"
"146","SI_Urb_22-86","SI_Urb_22-86","2020-7021","Jessica Rutkoski",NA,0,86,3,26,146,"KEEP"
"147","SI_Urb_22-87","SI_Urb_22-87","2020-7024","Jessica Rutkoski",NA,0,87,3,27,147,"KEEP"
"148","SI_Urb_22-88","SI_Urb_22-88","2020-7035","Jessica Rutkoski",NA,0,88,3,28,148,"KEEP"
"149","SI_Urb_22-89","SI_Urb_22-89","2020-7369","Jessica Rutkoski",NA,0,89,3,29,149,"KEEP"
"150","SI_Urb_22-90","SI_Urb_22-90","2020-7415","Jessica Rutkoski",NA,0,90,3,30,150,"KEEP"
"151","SI_Urb_22-1351","SI_Urb_22-1351","IL2021-1937","Jessica Rutkoski",NA,0,1351,46,30,151,"DISCARD"
"152","SI_Urb_22-1352","SI_Urb_22-1352","IL2021-1778","Jessica Rutkoski",NA,0,1352,46,29,152,"DISCARD"
"153","SI_Urb_22-1353","SI_Urb_22-1353","IL2021-13851","Jessica Rutkoski",NA,0,1353,46,28,153,"DISCARD"
"154","SI_Urb_22-1354","SI_Urb_22-1354","IL2021-44623","Jessica Rutkoski",NA,0,1354,46,27,154,"KEEP"
"155","SI_Urb_22-1355","SI_Urb_22-1355","IL2021-21606","Jessica Rutkoski",NA,0,1355,46,26,155,"DISCARD"
"156","SI_Urb_22-1356","SI_Urb_22-1356","IL2021-13718","Jessica Rutkoski",NA,0,1356,46,25,156,"KEEP"
"157","SI_Urb_22-1357","SI_Urb_22-1357","IL2021-44661","Jessica Rutkoski",NA,0,1357,46,24,157,"KEEP"
"158","SI_Urb_22-1358","SI_Urb_22-1358","IL2021-22411","Jessica Rutkoski",NA,0,1358,46,23,158,"DISCARD"
"159","SI_Urb_22-1359","SI_Urb_22-1359","IL2021-24617","Jessica Rutkoski",NA,0,1359,46,22,159,"DISCARD"
"160","SI_Urb_22-1360","SI_Urb_22-1360","IL2021-6804","Jessica Rutkoski",NA,0,1360,46,21,160,"DISCARD"
"161","SI_Urb_22-1361","SI_Urb_22-1361","IL2021-1824","Jessica Rutkoski",NA,0,1361,46,20,161,"DISCARD"
"162","SI_Urb_22-1362","SI_Urb_22-1362","IL2021-6853","Jessica Rutkoski",NA,0,1362,46,19,162,"DISCARD"
"163","SI_Urb_22-1363","SI_Urb_22-1363","IL2021-6841","Jessica Rutkoski",NA,0,1363,46,18,163,"DISCARD"
"164","SI_Urb_22-1364","SI_Urb_22-1364","IL2021-1805","Jessica Rutkoski",NA,0,1364,46,17,164,"DISCARD"
"165","SI_Urb_22-1365","SI_Urb_22-1365","IL2021-7473","Jessica Rutkoski",NA,0,1365,46,16,165,"DISCARD"
"166","SI_Urb_22-1366","SI_Urb_22-1366","IL2021-29622","Jessica Rutkoski",NA,0,1366,46,15,166,"DISCARD"
"167","SI_Urb_22-1367","SI_Urb_22-1367","IL2021-24241","Jessica Rutkoski",NA,0,1367,46,14,167,"KEEP"
"168","SI_Urb_22-1368","SI_Urb_22-1368","IL2021-15939","Jessica Rutkoski",NA,0,1368,46,13,168,"DISCARD"
"169","SI_Urb_22-1369","SI_Urb_22-1369","IL2021-14749","Jessica Rutkoski",NA,0,1369,46,12,169,"DISCARD"
"170","SI_Urb_22-1370","SI_Urb_22-1370","IL2021-28811","Jessica Rutkoski",NA,0,1370,46,11,170,"KEEP"
"171","SI_Urb_22-1371","SI_Urb_22-1371","IL2021-15809","Jessica Rutkoski",NA,0,1371,46,10,171,"KEEP"
"172","SI_Urb_22-1372","SI_Urb_22-1372","IL2021-29116","Jessica Rutkoski",NA,0,1372,46,9,172,"KEEP"
"173","SI_Urb_22-1373","SI_Urb_22-1373","IL2021-43415","Jessica Rutkoski",NA,0,1373,46,8,173,"KEEP"
"174","SI_Urb_22-1374","SI_Urb_22-1374","IL2021-13513","Jessica Rutkoski",NA,0,1374,46,7,174,"KEEP"
"175","SI_Urb_22-1375","SI_Urb_22-1375","IL2021-45701","Jessica Rutkoski",NA,0,1375,46,6,175,"KEEP"
"176","SI_Urb_22-1376","SI_Urb_22-1376","IL2021-29465","Jessica Rutkoski",NA,0,1376,46,5,176,"DISCARD"
"177","SI_Urb_22-1377","SI_Urb_22-1377","IL2021-24129","Jessica Rutkoski",NA,0,1377,46,4,177,"DISCARD"
"178","SI_Urb_22-1378","SI_Urb_22-1378","IL2021-24839","Jessica Rutkoski",NA,0,1378,46,3,178,"DISCARD"
"179","SI_Urb_22-1379","SI_Urb_22-1379","IL2021-22474","Jessica Rutkoski",NA,0,1379,46,2,179,"KEEP"
"180","SI_Urb_22-1380","SI_Urb_22-1380","IL2021-29337","Jessica Rutkoski",NA,0,1380,46,1,180,"DISCARD"
"181","SI_Urb_22-120","SI_Urb_22-120","2020-10222","Jessica Rutkoski",NA,0,120,4,1,181,"KEEP"
"182","SI_Urb_22-119","SI_Urb_22-119","2020-10057","Jessica Rutkoski",NA,0,119,4,2,182,"KEEP"
"183","SI_Urb_22-118","SI_Urb_22-118","2020-10050","Jessica Rutkoski",NA,0,118,4,3,183,"KEEP"
"184","SI_Urb_22-117","SI_Urb_22-117","2020-10038","Jessica Rutkoski",NA,0,117,4,4,184,"KEEP"
"185","SI_Urb_22-116","SI_Urb_22-116","2020-10026","Jessica Rutkoski",NA,0,116,4,5,185,"KEEP"
"186","SI_Urb_22-115","SI_Urb_22-115","2020-10023","Jessica Rutkoski",NA,0,115,4,6,186,"KEEP"
"187","SI_Urb_22-114","SI_Urb_22-114","2020-10001","Jessica Rutkoski",NA,0,114,4,7,187,"KEEP"
"188","SI_Urb_22-113","SI_Urb_22-113","2020-9945","Jessica Rutkoski",NA,0,113,4,8,188,"KEEP"
"189","SI_Urb_22-112","SI_Urb_22-112","2020-9856","Jessica Rutkoski",NA,0,112,4,9,189,"KEEP"
"190","SI_Urb_22-111","SI_Urb_22-111","2020-9828","Jessica Rutkoski",NA,0,111,4,10,190,"KEEP"
"191","SI_Urb_22-110","SI_Urb_22-110","2020-9818","Jessica Rutkoski",NA,0,110,4,11,191,"KEEP"
"192","SI_Urb_22-109","SI_Urb_22-109","2020-9801","Jessica Rutkoski",NA,0,109,4,12,192,"KEEP"
"193","SI_Urb_22-108","SI_Urb_22-108","2020-9638","Jessica Rutkoski",NA,0,108,4,13,193,"KEEP"
"194","SI_Urb_22-107","SI_Urb_22-107","2020-9376","Jessica Rutkoski",NA,0,107,4,14,194,"KEEP"
"195","SI_Urb_22-106","SI_Urb_22-106","2020-9242","Jessica Rutkoski",NA,0,106,4,15,195,"KEEP"
"196","SI_Urb_22-105","SI_Urb_22-105","2020-9168","Jessica Rutkoski",NA,0,105,4,16,196,"KEEP"
"197","SI_Urb_22-104","SI_Urb_22-104","2020-8922","Jessica Rutkoski",NA,0,104,4,17,197,"KEEP"
"198","SI_Urb_22-103","SI_Urb_22-103","2020-8754","Jessica Rutkoski",NA,0,103,4,18,198,"KEEP"
"199","SI_Urb_22-102","SI_Urb_22-102","2020-8734","Jessica Rutkoski",NA,0,102,4,19,199,"KEEP"
"200","SI_Urb_22-101","SI_Urb_22-101","2020-8648","Jessica Rutkoski",NA,0,101,4,20,200,"KEEP"
"201","SI_Urb_22-100","SI_Urb_22-100","2020-8628","Jessica Rutkoski",NA,0,100,4,21,201,"KEEP"
"202","SI_Urb_22-99","SI_Urb_22-99","2020-8608","Jessica Rutkoski",NA,0,99,4,22,202,"KEEP"
"203","SI_Urb_22-98","SI_Urb_22-98","2020-8457","Jessica Rutkoski",NA,0,98,4,23,203,"KEEP"
"204","SI_Urb_22-97","SI_Urb_22-97","2020-7954","Jessica Rutkoski",NA,0,97,4,24,204,"KEEP"
"205","SI_Urb_22-96","SI_Urb_22-96","2020-7917","Jessica Rutkoski",NA,0,96,4,25,205,"KEEP"
"206","SI_Urb_22-95","SI_Urb_22-95","2020-7877","Jessica Rutkoski",NA,0,95,4,26,206,"KEEP"
"207","SI_Urb_22-94","SI_Urb_22-94","2020-7746","Jessica Rutkoski",NA,0,94,4,27,207,"KEEP"
"208","SI_Urb_22-93","SI_Urb_22-93","2020-7737","Jessica Rutkoski",NA,0,93,4,28,208,"KEEP"
"209","SI_Urb_22-92","SI_Urb_22-92","2020-7719","Jessica Rutkoski",NA,0,92,4,29,209,"KEEP"
"210","SI_Urb_22-91","SI_Urb_22-91","2020-7535","Jessica Rutkoski",NA,0,91,4,30,210,"KEEP"
"211","SI_Urb_22-1350","SI_Urb_22-1350","IL2021-28074","Jessica Rutkoski",NA,0,1350,45,30,211,"KEEP"
"212","SI_Urb_22-1349","SI_Urb_22-1349","IL2021-23158","Jessica Rutkoski",NA,0,1349,45,29,212,"KEEP"
"213","SI_Urb_22-1348","SI_Urb_22-1348","IL2021-43809","Jessica Rutkoski",NA,0,1348,45,28,213,"DISCARD"
"214","SI_Urb_22-1347","SI_Urb_22-1347","IL2021-23332","Jessica Rutkoski",NA,0,1347,45,27,214,"KEEP"
"215","SI_Urb_22-1346","SI_Urb_22-1346","IL2021-4049","Jessica Rutkoski",NA,0,1346,45,26,215,"DISCARD"
"216","SI_Urb_22-1345","SI_Urb_22-1345","IL2021-3906","Jessica Rutkoski",NA,0,1345,45,25,216,"DISCARD"
"217","SI_Urb_22-1344","SI_Urb_22-1344","IL2021-37116","Jessica Rutkoski",NA,0,1344,45,24,217,"DISCARD"
"218","SI_Urb_22-1343","SI_Urb_22-1343","IL2021-38609","Jessica Rutkoski",NA,0,1343,45,23,218,"DISCARD"
"219","SI_Urb_22-1342","SI_Urb_22-1342","IL2021-36866","Jessica Rutkoski",NA,0,1342,45,22,219,"DISCARD"
